id,id_pokemon,id_dresseur,surnom,niveau,date_stockage
700,552,5,Cleve,98,2023-11-04
701,82,5,Santina,43,2024-09-12
702,855,5,Brennan,93,2024-04-02
703,882,5,Freeda,79,2024-07-31
704,505,5,Anahi,28,2023-12-31
705,525,5,Vella,2,2024-02-11
706,161,5,Kayden,83,2024-01-09
707,75,5,Tessie,100,2024-01-18
708,514,5,Burley,97,2024-04-29
709,698,5,Alaina,14,2024-08-11
710,582,5,Kristoffer,24,2024-02-19
711,642,5,Stephen,40,2024-02-03
712,781,5,Leonora,15,2024-04-15
713,126,5,Eriberto,94,2024-07-03
714,893,5,Mason,36,2023-10-03
715,500,5,Jesse,45,2023-10-17
716,304,5,Kaela,45,2023-10-29
717,143,5,Lillian,57,2024-08-03
718,604,5,Jameson,68,2023-11-04
719,760,5,Vivian,43,2023-10-27
720,928,5,Thaddeus,45,2024-07-12
721,858,5,Adrien,21,2023-10-25
722,269,5,Dariana,69,2024-06-03
723,336,5,Kasandra,95,2024-08-07
724,207,5,Viva,65,2024-07-13
725,648,5,Alejandrin,61,2024-07-27
726,484,5,Janelle,4,2024-04-02
727,555,5,Betty,84,2024-04-03
728,759,5,Christine,53,2024-08-02
729,763,5,Justina,74,2024-02-27
730,340,5,Hollis,46,2024-06-24
731,260,5,Valentine,67,2024-04-10
732,140,5,Justyn,8,2023-12-23
733,163,5,Arlie,41,2024-04-16
734,249,5,Aurelia,8,2024-01-30
735,195,5,Minnie,88,2023-10-30
736,918,5,Esta,90,2024-02-28
737,863,5,Marley,15,2024-09-02
738,880,5,Bethel,59,2024-02-29
739,363,5,Claudie,64,2024-09-07
740,387,5,Joelle,1,2023-12-08
741,694,5,Nikita,61,2024-05-27
742,3,5,Rogelio,83,2024-09-13
743,13,5,Dovie,63,2024-07-17
744,533,5,Ludie,44,2023-11-10
745,575,5,Joan,19,2023-11-10
746,639,5,Carol,36,2024-02-06
747,100,5,Ken,73,2023-11-29
748,522,5,Rollin,11,2024-06-28
749,537,5,Joannie,45,2024-04-03
750,480,5,Jett,3,2024-01-30
751,781,5,Amelie,77,2023-12-24
752,697,5,Freeman,81,2024-06-11
753,615,5,Alvera,82,2023-11-10
754,729,5,Austen,39,2024-08-06
755,877,5,Lolita,31,2024-02-08
756,1023,5,Lon,41,2024-07-31
757,321,5,Wilson,47,2024-08-28
758,316,5,Palma,6,2024-05-11
759,618,5,Golda,4,2024-07-20
760,225,5,Luna,56,2023-10-14
761,1,5,Ewald,87,2023-09-20
762,82,5,Jaida,31,2024-02-25
763,612,5,Flavie,38,2024-07-10
764,169,5,Suzanne,57,2024-06-21
765,791,5,Maryjane,86,2023-11-04
766,211,5,Josie,21,2024-07-18
767,409,5,Halle,58,2024-01-11
768,964,5,Titus,3,2023-12-08
769,160,5,Aaron,32,2023-12-02
770,608,5,Chanelle,66,2024-02-29
771,963,5,Yolanda,65,2024-08-08
772,889,5,Cristobal,38,2024-05-04
773,584,5,Arianna,24,2024-03-17
774,266,5,Roxanne,5,2023-09-25
775,773,5,Jarrod,80,2024-01-04
776,910,5,Milford,62,2024-03-13
777,694,5,Judd,16,2024-08-14
778,667,5,Delphia,9,2023-10-24
779,682,5,Edwardo,82,2024-06-06
780,704,5,Nils,5,2024-06-20
781,609,5,Alek,8,2023-10-26
782,720,5,Shane,74,2024-05-11
783,204,5,Bud,65,2023-10-31
784,306,6,Thea,30,2024-08-13
785,484,6,Eli,18,2023-11-04
786,521,6,Chance,58,2023-09-20
787,560,6,Ryann,98,2024-04-16
788,731,6,Bridget,75,2024-05-04
789,624,6,Antonia,33,2023-11-26
790,663,6,Rogers,42,2024-03-03
791,161,6,Jarrod,55,2023-12-15
792,729,6,Tessie,68,2023-10-26
793,551,6,Ruben,10,2024-06-17
794,634,6,Monserrat,71,2024-02-10
795,852,6,Dulce,79,2024-09-05
796,343,6,Kennedi,41,2024-04-15
797,226,6,Marlen,14,2024-01-30
798,742,6,Chanelle,26,2024-03-15
799,608,6,Heidi,28,2024-03-13
800,51,6,Johan,41,2024-07-01
801,594,6,Rogers,99,2024-01-10
802,713,6,Jamar,17,2023-10-23
803,474,6,Braeden,54,2024-04-06
804,733,6,Austen,24,2023-12-09
805,666,6,Sylvan,64,2024-02-13
806,1001,6,Westley,20,2024-08-31
807,857,6,Quentin,42,2024-08-15
808,564,6,Edgardo,82,2023-11-18
809,388,6,Demetris,92,2024-08-15
810,161,6,Finn,49,2023-12-09
811,3,6,Marcia,55,2023-10-30
812,262,6,Yasmeen,79,2024-07-03
813,961,6,Jany,67,2023-10-05
814,712,6,Lera,81,2024-04-06
815,577,6,Ricky,16,2024-04-07
816,935,6,Jimmy,42,2024-08-19
817,278,6,Reece,54,2024-01-08
818,679,6,Rachel,78,2024-05-22
819,192,6,Emmy,7,2024-07-31
820,903,6,Zechariah,25,2024-04-18
821,20,6,Coy,51,2024-09-12
822,581,6,Ben,32,2024-02-06
823,349,6,Ofelia,64,2024-05-31
824,945,6,Liam,50,2023-11-23
825,133,6,Jeff,100,2023-11-21
826,793,6,Luisa,56,2023-12-21
827,621,6,Iliana,49,2023-11-07
828,810,6,Archibald,82,2023-12-04
829,922,6,Karlie,100,2024-05-18
830,640,6,Julio,13,2023-12-16
831,1001,6,Hilario,15,2024-08-06
832,377,6,Eliza,26,2023-10-22
833,729,6,Consuelo,46,2023-12-13
834,547,6,Mandy,63,2023-10-15
835,243,6,Elroy,90,2024-05-18
836,26,6,Danny,63,2024-03-18
837,505,6,Kellen,79,2023-10-17
838,949,6,Herminio,40,2024-09-08
839,437,6,Estelle,27,2024-03-19
840,68,6,Caleigh,81,2023-12-08
841,554,6,Emelia,68,2024-03-05
842,44,6,Augusta,40,2024-01-23
843,540,6,Brody,84,2024-03-26
844,32,6,Beaulah,20,2024-06-17
845,857,6,Moises,20,2024-08-08
846,199,6,Delbert,2,2024-04-19
847,443,6,Odessa,32,2024-09-11
848,653,6,Mckayla,34,2023-11-18
849,972,6,Albertha,13,2023-09-20
850,898,6,Estefania,12,2024-02-13
851,527,6,Armand,72,2023-12-22
852,981,6,Alex,3,2023-11-27
853,853,6,Adolf,44,2024-03-29
854,329,6,Paris,60,2024-08-05
855,248,6,Lloyd,36,2024-01-31
856,576,6,Anika,71,2024-03-01
857,586,6,Armando,24,2023-09-22
858,356,6,Brandy,24,2024-04-26
859,1004,6,Laverna,96,2024-05-18
860,911,6,Tatyana,9,2024-04-29
861,265,6,Carey,52,2024-07-29
862,237,6,Amber,67,2024-05-27
863,763,6,Elijah,44,2024-07-19
864,68,6,Dayana,89,2024-06-29
865,413,6,Nettie,81,2024-06-26
866,856,6,Letitia,81,2024-05-19
867,279,6,Nia,62,2023-09-27
868,905,6,Ila,89,2023-12-24
869,351,6,Corrine,36,2024-01-26
870,423,6,Gretchen,12,2023-12-04
871,588,6,Beryl,48,2024-09-14
872,688,6,Victoria,39,2023-12-02
873,857,6,Horace,71,2024-05-16
874,986,6,Tyrique,57,2023-10-18
875,725,6,Sherwood,89,2024-07-17
876,72,6,Erica,66,2024-03-26
877,950,6,Lacy,92,2024-02-16
878,186,6,Claudine,7,2024-07-31
879,474,6,Janae,100,2024-08-15
880,862,6,Ellis,87,2024-04-28
881,687,6,Una,15,2024-03-09
882,247,6,Reina,27,2024-04-29
883,655,6,Keyon,65,2024-07-11
884,739,6,Olga,47,2024-08-15
885,781,6,Rowan,87,2024-04-28
886,332,6,Brigitte,65,2023-12-27
887,921,6,Zoey,23,2024-04-04
888,782,6,Shanon,25,2024-06-25
889,961,6,Krista,47,2024-04-08
890,144,6,Larue,4,2024-07-24
891,447,6,Branson,83,2024-05-04
892,142,6,Marlee,94,2024-05-22
893,654,6,Danny,89,2023-11-16
894,838,6,Shirley,92,2024-07-30
895,638,6,Delores,51,2023-10-03
896,995,6,Tony,69,2024-03-11
897,998,6,Emily,85,2024-05-22
898,634,6,Leon,57,2024-01-04
899,656,6,Alfreda,81,2023-11-20
900,956,6,Sylvia,43,2024-02-14
901,762,6,Eldred,38,2023-11-19
902,953,6,Amira,48,2024-03-04
903,903,6,Ellie,99,2024-05-14
904,84,6,Maymie,40,2024-08-16
905,381,6,Franco,67,2023-11-10
906,883,6,Trystan,47,2023-10-21
907,924,6,Marty,93,2023-10-10
908,68,6,Alexie,11,2024-01-06
909,806,6,Eva,50,2023-10-23
910,671,6,Arturo,67,2024-08-21
911,123,6,Lillian,85,2024-07-22
912,179,6,Margarita,70,2024-05-12
913,278,6,Jerrell,27,2024-05-03
914,973,6,Godfrey,88,2024-02-11
915,812,6,Boris,6,2023-09-21
916,447,6,Golden,69,2024-02-13
917,97,6,Jamison,86,2024-02-06
918,248,6,Lemuel,30,2024-02-13
919,901,6,Terrance,11,2023-12-19
920,759,6,Brianne,45,2024-03-06
921,165,6,Novella,53,2024-06-18
922,272,6,Bonnie,73,2024-05-04
923,59,6,Kiarra,46,2024-09-06
924,149,6,Baby,16,2024-04-20
925,494,6,Zachary,91,2024-07-28
926,496,6,Zita,87,2024-01-12
927,918,6,Ruthie,40,2024-01-02
928,475,6,Stephon,4,2024-01-31
929,224,6,Jodie,66,2024-09-02
930,798,6,Dahlia,13,2023-10-26
931,261,6,Margarete,75,2024-01-12
932,82,6,Brianne,41,2024-02-03
933,212,6,Golda,53,2023-10-25
934,96,6,Ari,98,2024-02-11
935,86,6,Evan,19,2024-07-11
936,495,6,Jared,3,2024-01-10
937,764,6,Genoveva,41,2024-02-17
938,908,6,Horacio,7,2024-06-06
939,84,6,Connie,35,2024-06-07
940,785,6,Darby,14,2024-08-26
941,361,6,Aubrey,65,2024-05-19
942,547,6,Katelyn,29,2024-01-21
943,256,6,Macey,93,2024-02-02
944,908,6,Abbigail,86,2024-08-28
945,36,6,Eino,84,2024-06-05
946,694,6,Reanna,22,2024-06-13
947,473,6,Hipolito,26,2024-09-08
948,889,6,Dave,30,2023-12-13
949,581,6,Rozella,21,2024-08-05
950,989,6,Issac,95,2024-02-21
951,39,6,Delphia,40,2024-01-21
952,375,6,Luciano,59,2024-04-19
953,498,6,Kelsi,50,2023-12-12
954,706,6,Markus,4,2024-08-02
955,132,6,Taryn,24,2023-09-28
956,578,6,Tate,32,2024-02-08
957,480,6,Rebecca,70,2024-04-21
958,469,6,Randal,67,2024-04-13
959,284,6,Dakota,56,2024-06-01
960,961,6,Vince,27,2024-03-09
961,527,6,Walton,84,2024-07-13
962,173,6,Ruthe,69,2024-07-13
963,677,6,Kirsten,99,2024-08-27
964,242,6,Eunice,71,2023-11-19
965,743,6,Kariane,75,2023-10-09
966,116,6,Eugene,92,2024-02-02
967,139,6,Fritz,65,2023-12-21
968,97,6,Maximillian,55,2023-12-31
969,33,6,Zackary,37,2024-05-12
970,235,6,Blaise,51,2024-02-21
971,882,6,Jakob,87,2024-04-03
972,243,6,Madilyn,81,2023-11-16
973,518,6,Audreanne,10,2024-07-08
974,983,6,Angelica,55,2023-12-22
975,928,6,Lionel,48,2024-03-11
976,358,6,Lonie,36,2023-10-16
977,982,6,Ruben,3,2024-05-11
978,1016,6,Zoe,84,2024-01-07
979,90,6,Gerard,5,2023-11-10
980,879,6,Garrison,91,2024-03-30
981,568,6,Kelsi,44,2024-07-18
982,282,6,Rick,82,2024-07-08
983,373,6,Ines,39,2024-06-19
984,956,6,Vivian,33,2024-02-16
985,549,6,Noemy,68,2024-04-16
986,296,6,Dimitri,7,2024-02-19
987,259,6,Aubree,79,2023-09-20
988,386,6,Peggie,22,2024-08-21
989,574,6,Katlynn,16,2023-12-22
990,409,6,Kayley,29,2024-07-11
991,637,6,Mikayla,59,2024-07-31
992,912,6,Desiree,97,2024-04-04
993,719,6,Rusty,93,2024-08-08
994,716,6,Scotty,53,2024-04-07
995,708,6,Christophe,85,2023-12-25
996,525,6,Maria,91,2023-10-19
997,349,6,Genevieve,47,2023-10-03
998,354,6,Chance,53,2024-05-03
999,593,6,Tommie,80,2024-04-22
1000,586,6,Daryl,28,2024-04-07
1001,67,6,Lawson,9,2023-12-02
1002,358,6,Cornell,72,2023-10-09
1003,1023,7,Eldon,26,2024-07-28
1004,178,7,Bartholome,78,2024-01-15
1005,405,7,Kristofer,50,2024-01-25
1006,262,7,Aracely,87,2024-03-18
1007,364,7,Vladimir,5,2023-09-22
1008,729,7,Kieran,70,2024-03-05
1009,590,7,Alda,25,2023-11-12
1010,618,7,Reggie,14,2024-06-11
1011,337,7,Davion,34,2023-12-05
1012,280,7,Hettie,14,2024-02-22
1013,316,7,Ferne,38,2024-07-23
1014,778,7,Garland,73,2023-11-07
1015,918,7,Aleen,11,2024-01-12
1016,182,7,Lavinia,25,2023-09-27
1017,201,7,Howard,1,2024-02-20
1018,559,7,Caitlyn,44,2024-07-12
1019,718,7,Tevin,87,2024-06-11
1020,658,7,Alison,30,2024-03-25
1021,834,7,Pablo,98,2024-09-01
1022,920,7,Hipolito,40,2024-06-10
1023,278,7,Ambrose,49,2024-05-04
1024,828,7,Tressie,75,2024-03-24
1025,495,7,Vivienne,64,2024-03-02
1026,95,7,Carmelo,89,2024-01-22
1027,976,7,Abdiel,76,2024-07-01
1028,796,7,Charlie,83,2024-05-03
1029,635,7,Melissa,42,2024-08-13
1030,926,7,Marc,41,2024-03-13
1031,425,7,Serenity,29,2024-06-18
1032,200,7,Kiley,59,2024-03-26
1033,695,7,Willie,52,2024-07-30
1034,91,7,Alejandrin,87,2023-12-20
1035,513,7,Telly,73,2024-07-24
1036,39,7,Logan,39,2024-09-10
1037,1009,7,Dena,57,2023-10-15
1038,319,7,Skye,21,2024-03-27
1039,68,7,Reinhold,37,2023-10-17
1040,528,7,Rosanna,66,2024-02-13
1041,342,7,Lulu,45,2023-10-29
1042,238,7,Nichole,39,2024-07-24
1043,845,7,Logan,22,2024-08-18
1044,81,7,Gerard,8,2024-08-24
1045,417,7,Obie,40,2023-09-21
1046,114,7,Chelsey,88,2024-04-23
1047,528,7,Eileen,71,2023-09-28
1048,489,7,Emanuel,26,2024-07-17
1049,914,7,Leora,86,2023-12-22
1050,586,7,Geraldine,75,2024-08-26
1051,782,7,Olga,83,2023-12-07
1052,192,7,Orville,93,2024-07-23
1053,501,7,Edward,28,2024-08-13
1054,543,7,Joannie,67,2023-12-08
1055,801,7,Patricia,73,2024-02-18
1056,165,7,Avery,29,2024-04-27
1057,770,7,Theron,25,2023-12-01
1058,739,7,Boyd,94,2023-12-06
1059,705,7,Isabella,32,2024-08-08
1060,520,7,Elizabeth,82,2023-10-05
1061,266,7,Clementine,44,2023-10-26
1062,934,7,Melody,17,2024-03-23
1063,867,7,Marlon,48,2024-07-27
1064,530,7,Alverta,56,2023-09-15
1065,361,7,Tabitha,27,2023-09-17
1066,30,7,Diego,8,2023-10-28
1067,171,7,Wade,63,2024-08-19
1068,1024,7,Shannon,96,2024-03-31
1069,949,7,Ricky,40,2023-11-05
1070,620,7,Josiane,87,2024-04-16
1071,510,7,Jacquelyn,5,2024-06-06
1072,339,7,Alexie,7,2023-12-26
1073,108,7,Schuyler,57,2024-08-28
1074,812,7,Jaycee,77,2024-04-15
1075,482,7,Tremayne,85,2024-05-14
1076,307,7,Zora,73,2024-07-10
1077,830,7,Yazmin,80,2024-01-13
1078,535,7,Rubie,9,2024-08-07
1079,613,7,Chris,12,2023-11-04
1080,641,7,Dulce,26,2024-08-15
1081,698,7,Dominic,54,2024-09-01
1082,809,7,Scottie,14,2023-12-29
1083,464,7,Kyla,36,2023-10-03
1084,63,7,Bruce,44,2024-09-04
1085,863,7,Bernie,50,2024-05-22
1086,471,7,Eulah,2,2024-08-19
1087,515,8,Reginald,16,2024-07-07
1088,953,8,Jessica,42,2024-04-08
1089,102,8,Gunner,5,2024-05-07
1090,286,8,Yasmine,91,2024-03-10
1091,378,8,Madisen,64,2024-02-16
1092,172,8,Lorenza,38,2024-09-01
1093,312,8,Ernie,73,2023-09-29
1094,346,8,Kathryn,9,2023-10-27
1095,735,8,Hipolito,51,2023-10-01
1096,619,8,Xander,5,2023-11-26
1097,732,8,Colin,50,2024-03-26
1098,714,8,Izaiah,76,2024-08-11
1099,482,8,Kayli,71,2024-06-28
1100,904,8,Harry,58,2023-12-10
1101,624,8,Emory,25,2023-12-06
1102,329,8,Madonna,61,2024-01-31
1103,1008,8,Myrl,37,2024-05-23
1104,163,8,Nellie,21,2024-07-31
1105,736,8,Wellington,93,2023-10-02
1106,261,8,Mckenna,36,2023-10-28
1107,439,8,Daryl,74,2024-06-14
1108,672,8,Toney,8,2024-01-11
1109,781,8,Adella,44,2024-03-09
1110,722,8,Orlando,24,2024-03-02
1111,773,8,Gina,81,2023-10-17
1112,997,8,Mallory,66,2023-12-04
1113,224,8,Ansley,73,2024-02-03
1114,191,8,Zakary,6,2024-08-11
1115,115,8,Bennie,13,2023-11-21
1116,751,8,Patience,72,2023-11-07
1117,937,8,Carmel,52,2023-09-15
1118,116,8,Clair,20,2024-03-08
1119,77,8,Jovani,31,2024-09-12
1120,423,8,Mattie,12,2023-12-15
1121,82,8,Peyton,34,2024-01-15
1122,787,8,Demario,60,2023-10-26
1123,873,8,Charley,46,2024-04-11
1124,531,8,Reece,41,2024-06-11
1125,282,8,Velva,20,2024-05-16
1126,878,8,Orpha,16,2024-01-05
1127,684,8,Leora,93,2023-09-24
1128,607,8,Nola,85,2023-12-07
1129,487,8,Ola,7,2024-05-18
1130,945,8,Damaris,94,2024-02-22
1131,740,8,Lexie,91,2024-04-01
1132,4,8,Aubree,92,2023-10-21
1133,55,9,Cayla,63,2024-06-28
1134,140,9,Hallie,71,2024-05-01
1135,818,9,Lauriane,90,2024-02-14
1136,837,9,Kelly,59,2023-11-29
1137,897,9,Eugenia,69,2024-05-26
1138,869,9,Jalen,17,2024-02-15
1139,678,9,Eryn,59,2023-11-07
1140,1001,9,Reymundo,52,2024-02-26
1141,274,9,Kayden,53,2023-12-28
1142,7,9,Gianni,59,2023-11-04
1143,302,9,Hailee,15,2024-07-10
1144,394,9,Clovis,95,2024-03-01
1145,80,9,Rowena,9,2023-11-20
1146,271,9,Imelda,20,2024-01-25
1147,15,9,Brenna,93,2024-06-27
1148,103,9,Alaina,68,2023-09-20
1149,744,9,Lisa,10,2024-01-20
1150,569,9,Sebastian,92,2023-09-29
1151,114,9,Sydney,35,2024-02-16
1152,255,9,Alia,46,2023-11-19
1153,829,9,Mario,92,2023-12-08
1154,384,9,Gudrun,37,2024-05-29
1155,9,9,Arely,90,2023-12-01
1156,620,9,Sherwood,91,2024-04-06
1157,447,9,Armando,99,2024-07-07
1158,79,9,Eva,32,2024-03-06
1159,864,9,Christiana,47,2024-01-22
1160,440,9,Marlen,43,2024-07-29
1161,383,9,Annabel,90,2024-02-06
1162,292,9,Kelvin,64,2023-10-16
1163,169,9,Hilma,31,2024-05-02
1164,814,9,Vernie,59,2024-01-29
1165,410,9,Vivian,67,2024-02-06
1166,624,9,Ephraim,96,2024-06-21
1167,94,9,Maida,9,2024-04-29
1168,444,9,Harmony,87,2024-08-15
1169,706,9,Alanna,40,2024-03-19
1170,37,9,Magdalen,69,2023-10-03
1171,741,9,Doug,79,2024-09-09
1172,1017,9,Charlene,47,2023-10-02
1173,660,9,Sigmund,79,2024-08-15
1174,451,9,Otho,26,2023-10-04
1175,3,9,Krystal,56,2024-06-11
1176,573,9,Elias,53,2024-08-10
1177,656,9,Antonette,21,2024-06-22
1178,551,9,Rory,37,2024-04-10
1179,321,9,Elton,18,2024-02-11
1180,384,9,Casper,46,2024-03-13
1181,855,9,Timothy,79,2024-04-23
1182,93,9,Kyra,12,2024-04-04
1183,539,9,Marilyne,79,2023-11-09
1184,20,9,Eudora,65,2024-01-27
1185,216,9,Garrison,50,2024-02-03
1186,592,9,Elias,71,2024-02-19
1187,295,9,Ransom,18,2023-11-03
1188,973,9,Dakota,42,2024-03-31
1189,917,9,Monique,3,2023-09-26
1190,789,9,Ayana,7,2024-06-01
1191,122,9,Leopoldo,23,2024-04-29
1192,800,9,Vinnie,60,2023-10-29
1193,937,9,Nathanael,25,2024-09-13
1194,1014,9,Efren,75,2024-08-16
1195,669,9,Claudia,67,2024-02-29
1196,922,9,Jimmie,20,2023-10-25
1197,205,9,Soledad,44,2024-01-12
1198,989,9,Akeem,28,2023-12-04
1199,612,9,John,69,2023-11-12
1200,775,9,Maximillia,79,2024-08-04
1201,805,9,Mercedes,16,2024-08-14
1202,784,9,Gerard,53,2023-10-25
1203,774,9,Rae,86,2024-04-03
1204,1009,9,Leif,22,2024-05-07
1205,250,9,Dario,53,2024-07-07
1206,253,9,Kylie,1,2024-03-30
1207,391,9,Pearlie,15,2023-10-05
1208,530,9,Jaiden,59,2024-07-13
1209,356,9,Barry,99,2023-09-26
1210,832,9,Buford,91,2024-02-27
1211,984,9,Junior,48,2024-02-16
1212,403,9,Jenifer,96,2024-08-12
1213,663,9,Golden,28,2024-01-06
1214,895,9,Angelita,32,2024-02-20
1215,156,9,Bill,45,2024-06-06
1216,648,9,Candido,38,2024-02-10
1217,522,9,Joannie,65,2024-04-15
1218,927,9,Maritza,21,2023-09-27
1219,113,9,Turner,6,2023-12-03
1220,387,9,Korbin,20,2023-12-12
1221,38,9,Cleveland,20,2023-11-20
1222,936,9,Horacio,87,2024-03-01
1223,1024,9,Rodrigo,84,2024-08-01
1224,449,9,Cleve,76,2024-05-13
1225,717,9,Thaddeus,69,2024-05-04
1226,620,9,Lesley,89,2024-06-26
1227,719,9,Alana,53,2024-01-08
1228,226,9,Kyler,56,2024-05-09
1229,321,9,Kiara,87,2023-12-24
1230,440,9,Kacie,48,2024-01-10
1231,851,9,Chandler,85,2023-12-26
1232,579,9,Noel,42,2024-03-03
1233,83,9,Erin,39,2023-12-02
1234,668,9,Nya,72,2024-07-12
1235,259,9,Caterina,34,2024-08-12
1236,845,9,Beau,83,2024-01-14
1237,712,9,Jalen,77,2024-01-24
1238,552,9,Jade,94,2024-03-23
1239,30,9,Betty,23,2024-06-12
1240,836,9,Abelardo,12,2023-11-23
1241,272,9,Jodie,29,2024-04-06
1242,922,9,Amaya,88,2024-01-13
1243,248,9,Unique,49,2024-07-01
1244,488,9,Jordi,62,2024-03-18
1245,341,9,Verla,68,2024-03-28
1246,548,9,Myrtis,38,2024-07-24
1247,4,9,Edwin,1,2023-11-29
1248,15,9,Velva,36,2024-06-22
1249,600,9,Kaia,90,2024-05-18
1250,590,9,Schuyler,67,2024-01-28
1251,833,9,Sheila,47,2024-03-20
1252,411,9,Lilly,32,2023-09-25
1253,523,9,Helene,81,2024-05-31
1254,748,9,Axel,10,2024-03-22
1255,715,9,Jorge,58,2023-10-28
1256,1006,9,Maverick,14,2024-06-12
1257,216,9,Ervin,70,2024-01-11
1258,566,9,Tracey,13,2023-09-26
1259,591,9,Sophia,79,2024-06-26
1260,774,9,Kenton,29,2024-01-14
1261,219,9,Saige,10,2023-11-29
1262,980,9,Tre,56,2023-12-31
1263,743,9,Amelie,34,2024-06-26
1264,307,9,Dexter,96,2024-01-15
1265,623,9,Kendra,46,2023-12-15
1266,117,9,Ray,49,2023-12-29
1267,762,9,Enid,65,2024-03-16
1268,674,9,Donald,27,2024-05-02
1269,919,9,Tiffany,32,2024-01-17
1270,665,9,Phyllis,97,2024-04-06
1271,824,9,Earnest,32,2024-03-11
1272,77,9,Florine,96,2024-01-15
1273,96,9,Quincy,84,2024-09-08
1274,856,9,Anissa,88,2024-04-06
1275,748,9,Garry,8,2023-11-20
1276,579,9,Margot,36,2024-03-25
1277,185,9,Leone,96,2024-02-26
1278,543,9,Alfonso,48,2024-08-25
1279,124,9,Giovanni,8,2023-10-05
1280,907,9,Monserrat,55,2024-06-03
1281,508,9,Darron,36,2024-07-01
1282,354,9,Glen,76,2023-12-02
1283,1014,9,Nyasia,19,2024-08-23
1284,68,9,Alex,79,2023-11-26
1285,826,9,Maverick,28,2023-11-21
1286,1015,9,Haskell,15,2024-01-02
1287,658,9,Rudolph,99,2023-11-03
1288,391,9,Ford,51,2023-12-08
1289,405,9,Soledad,7,2024-09-01
1290,606,9,Andres,30,2023-12-15
1291,131,9,Leonie,64,2023-11-15
1292,560,9,Mallory,62,2024-01-28
1293,124,9,Mohamed,49,2024-04-20
1294,559,9,Mara,9,2023-11-03
1295,656,9,Sean,53,2024-07-18
1296,527,9,Tristian,29,2024-09-07
1297,415,9,Hermina,62,2024-07-27
1298,42,9,Rhoda,90,2024-04-03
1299,605,9,Lizzie,87,2024-03-20
1300,223,9,Guadalupe,1,2023-09-29
1301,282,9,Haley,97,2024-03-27
1302,45,9,Myrtice,53,2024-05-10
1303,976,9,Cora,31,2024-07-02
1304,222,9,Eric,28,2023-12-18
1305,516,9,Olen,42,2024-07-10
1306,70,9,Joel,46,2024-06-11
1307,494,9,Gideon,6,2024-07-06
1308,774,9,Maddison,82,2023-10-15
1309,568,9,Miguel,9,2023-10-22
1310,571,9,Johanna,71,2024-01-02
1311,702,9,Alison,10,2024-06-03
1312,156,9,Maximillian,91,2024-04-15
1313,305,9,Gerhard,75,2024-07-24
1314,550,9,Wade,54,2024-06-12
1315,943,9,Harvey,47,2024-02-20
1316,430,9,Milo,92,2024-07-11
1317,585,9,Jose,40,2024-01-03
1318,205,9,Lily,1,2024-01-22
1319,738,9,Tyshawn,85,2024-03-24
1320,334,9,Coty,80,2024-05-25
1321,764,9,Vivian,90,2024-01-15
1322,345,9,Julien,42,2024-08-09
1323,234,9,Abbigail,55,2024-05-19
1324,858,9,Woodrow,71,2023-10-19
1325,81,9,Dale,90,2024-03-05
1326,207,9,Maximo,94,2023-11-04
1327,79,9,Rita,88,2024-01-05
1328,713,9,Genevieve,87,2024-07-03
1329,112,9,Destin,89,2024-03-01
1330,502,9,Jerrold,84,2023-10-12
1331,661,9,Delores,46,2024-06-01
1332,990,9,Jed,70,2023-11-14
1333,349,9,Violet,15,2023-09-24
1334,737,9,Godfrey,55,2023-09-29
1335,94,9,Aubrey,94,2023-11-18
1336,821,9,Jules,99,2024-03-10
1337,734,9,Dalton,43,2024-08-14
1338,20,9,Christelle,67,2024-05-05
1339,878,9,Jasper,73,2024-03-14
1340,724,9,Sim,28,2023-10-28
1341,130,9,Gladyce,93,2024-03-10
1342,830,9,Chyna,97,2023-12-04
1343,210,9,Ethan,63,2024-03-25
1344,154,9,Donald,31,2024-01-19
1345,26,9,Adolph,4,2024-09-06
1346,714,9,Zoie,87,2024-08-13
1347,806,9,Brandon,44,2023-12-26
1348,651,9,Giuseppe,30,2023-09-16
1349,511,9,Elizabeth,41,2024-05-08
1350,799,9,Charlene,56,2024-06-16
1351,149,9,Gussie,62,2023-10-13
1352,361,9,Lauren,28,2023-12-31
1353,457,9,Solon,68,2024-03-03
1354,593,9,Jakob,60,2023-09-24
1355,754,9,Cooper,51,2023-10-24
1356,469,9,Jovanny,41,2024-07-19
1357,767,9,Cordell,73,2024-02-14
1358,556,9,Janie,10,2024-07-30
1359,133,9,Elian,61,2024-07-29
1360,971,9,Roy,99,2024-09-04
1361,183,9,Justina,92,2024-07-04
1362,26,9,Sasha,89,2023-10-16
1363,165,9,Geoffrey,47,2024-07-26
1364,610,9,Antonio,99,2023-11-06
1365,113,9,Forrest,16,2024-09-04
1366,109,9,Heather,95,2024-05-15
1367,259,9,Elroy,92,2024-08-26
1368,341,9,Estella,76,2024-02-01
1369,303,9,Alexis,75,2024-07-29
1370,929,9,Felipa,1,2024-03-15
1371,994,9,Adele,3,2024-09-10
1372,80,9,Zoie,89,2024-01-20
1373,81,9,Cyrus,80,2023-11-06
1374,376,9,Keenan,77,2024-05-24
1375,808,9,Cleo,21,2024-05-04
1376,920,10,Olin,98,2024-05-15
1377,5,10,Roscoe,77,2024-04-11
1378,777,10,Brenda,44,2023-11-10
1379,868,10,Jerrold,7,2023-10-16
1380,760,10,Eldon,55,2024-03-17
