id,id_objet,id_dresseur,quantite
1629,172,4,6
1630,338,4,8
1631,89,4,5
1632,1156,4,2
1633,190,4,2
1634,1088,4,4
1635,106,4,10
1636,194,4,8
1637,873,4,5
1638,928,4,1
1639,1223,4,4
1640,1208,4,9
1641,92,4,4
1642,150,4,1
1643,373,4,2
1644,875,4,5
1645,313,4,3
1646,97,4,5
1647,439,4,10
1648,1164,4,9
1649,392,4,1
1650,1137,4,9
1651,582,4,7
1652,1113,4,4
1653,160,4,10
1654,731,4,6
1655,430,4,7
1656,21,4,8
1657,562,4,2
1658,1251,4,7
1659,1084,4,2
1660,154,4,10
1661,57,4,4
1662,91,4,3
1663,518,4,7
1664,176,4,8
1665,701,4,1
1666,1157,4,6
1667,957,4,5
1668,1147,4,8
1669,1201,4,10
1670,684,4,7
1671,581,4,4
1672,730,4,4
1673,876,4,6
1674,538,4,9
1675,492,4,5
1676,288,4,10
1677,242,4,10
1678,1236,4,4
1679,535,4,9
1680,437,4,8
1681,774,4,6
1682,496,4,9
1683,1170,4,10
1684,945,4,8
1685,974,4,5
1686,180,4,8
1687,166,4,7
1688,371,4,7
1689,214,4,10
1690,669,4,3
1691,55,4,9
1692,241,4,10
1693,380,4,9
1694,758,4,5
1695,204,4,7
1696,357,4,1
1697,752,4,4
1698,256,4,3
1699,237,4,9
1700,1234,4,7
1701,332,4,4
1702,1154,4,9
1703,406,4,2
1704,972,4,7
1705,592,4,3
1706,1191,4,1
1707,1125,4,10
1708,523,4,6
1709,411,4,4
1710,935,4,5
1711,946,4,8
1712,914,4,2
1713,1240,4,2
1714,395,4,2
1715,318,4,4
1716,421,4,6
1717,20,4,1
1718,24,4,8
1719,245,4,4
1720,304,4,4
1721,671,4,9
1722,1233,4,8
1723,846,4,1
1724,557,4,8
1725,102,4,8
1726,297,4,2
1727,35,4,3
1728,209,4,6
1729,1105,4,7
1730,912,4,7
1731,367,4,3
1732,767,4,7
1733,73,4,10
1734,448,4,10
1735,961,4,1
1736,672,4,1
1737,198,4,10
1738,324,4,10
1739,179,4,8
1740,825,4,8
1741,271,4,8
1742,272,4,6
1743,1227,4,8
1744,418,4,6
1745,103,4,1
1746,258,4,6
1747,692,4,3
1748,807,4,6
1749,509,4,2
1750,1130,4,1
1751,253,4,5
1752,320,4,3
1753,251,4,2
1754,216,4,1
1755,953,4,6
1756,1171,4,2
1757,915,4,10
1758,442,4,3
1759,46,4,5
1760,816,4,8
1761,881,4,9
1762,652,4,4
1763,1085,4,1
1764,308,4,10
1765,1198,4,7
1766,436,4,7
1767,500,4,6
1768,664,4,7
1769,704,4,2
1770,366,4,1
1771,405,4,1
1772,100,4,7
1773,225,4,8
1774,387,4,6
1775,578,4,5
1776,165,4,7
1777,412,4,2
1778,220,4,1
1779,653,4,7
1780,940,4,3
1781,451,4,9
1782,270,4,7
1783,265,4,9
1784,1195,4,4
1785,559,4,7
1786,192,4,2
1787,1132,4,3
1788,285,4,9
1789,1126,4,2
1790,1100,4,6
1791,884,4,4
1792,479,4,4
1793,638,4,10
1794,478,4,9
1795,314,4,5
1796,402,4,8
1797,10,4,6
1798,364,4,7
1799,481,4,2
1800,976,4,1
1801,199,4,2
1802,550,4,6
1803,1265,4,2
1804,580,4,3
1805,826,4,9
1806,814,4,5
1807,920,4,10
1808,184,4,4
1809,670,4,3
1810,1095,4,3
1811,941,4,4
1812,612,4,7
1813,423,4,10
1814,1103,4,7
1815,294,4,7
1816,588,4,3
1817,916,4,6
1818,685,4,4
1819,156,4,8
1820,515,4,9
1821,162,4,3
1822,951,4,2
1823,16,4,2
1824,633,4,8
1825,609,4,4
1826,1150,4,7
1827,553,4,3
1828,1176,4,7
1829,854,4,10
1830,282,4,7
1831,1075,4,3
1832,1099,4,6
1833,40,4,7
1834,47,4,10
1835,444,4,2
1836,547,4,7
1837,1217,4,9
1838,105,4,1
1839,195,4,9
1840,296,4,2
1841,1122,4,7
1842,644,4,7
1843,579,4,9
1844,243,4,9
1845,1231,4,7
1846,274,4,10
1847,841,4,1
1848,744,4,3
1849,420,4,6
1850,1092,4,3
1851,1229,4,4
1852,164,4,3
1853,135,4,5
1854,2,4,8
1855,235,4,5
1856,249,4,4
1857,416,4,3
1858,482,4,1
1859,927,4,6
1860,302,4,3
1861,358,4,6
1862,908,4,3
1863,186,4,4
1864,1242,4,8
1865,174,4,10
1866,930,4,4
1867,1239,4,4
1868,1222,4,7
1869,26,4,7
1870,341,4,3
1871,649,4,8
1872,228,4,9
1873,1259,4,6
1874,217,4,3
1875,593,4,8
1876,847,4,9
1877,1162,4,2
1878,181,4,1
1879,457,4,8
1880,435,4,10
1881,635,4,8
1882,815,4,1
1883,819,4,10
1884,827,4,2
1885,858,4,7
1886,906,4,6
1887,1098,4,5
1888,610,4,8
1889,491,4,2
1890,728,4,9
1891,247,4,1
1892,365,4,8
1893,391,4,3
1894,454,4,2
1895,741,4,6
1896,396,4,2
1897,719,4,8
1898,541,4,7
1899,61,4,9
1900,663,4,1
1901,117,4,3
1902,1210,4,1
1903,952,4,9
1904,722,4,7
1905,244,4,9
1906,409,4,2
1907,119,4,8
1908,372,4,6
1909,65,4,1
1910,31,4,1
1911,514,4,4
1912,665,4,1
1913,118,4,8
1914,821,4,8
1915,281,4,2
1916,1116,4,3
1917,575,4,10
1918,299,4,2
1919,1250,4,10
1920,56,4,5
1921,682,4,7
1922,822,4,10
1923,611,4,3
1924,617,4,8
1925,510,4,6
1926,602,4,2
1927,260,4,10
1928,765,4,1
1929,830,4,4
1930,53,4,8
1931,1174,4,5
1932,1180,4,6
1933,1202,4,1
1934,455,4,10
1935,277,4,1
1936,307,4,9
1937,508,4,9
1938,38,4,8
1939,753,4,9
1940,1206,4,3
1941,59,4,7
1942,1173,4,7
1943,956,4,4
1944,248,4,4
1945,393,4,10
1946,157,4,7
1947,772,4,2
1948,240,4,1
1949,1152,4,2
1950,88,4,3
1951,201,4,5
1952,188,4,1
1953,608,4,10
1954,5,4,3
1955,1184,4,9
1956,742,4,8
1957,163,4,1
1958,715,4,6
1959,470,4,3
1960,907,4,7
1961,48,4,3
1962,756,4,10
1963,759,4,4
1964,942,4,6
1965,544,4,3
1966,74,4,3
1967,462,4,6
1968,173,4,9
1969,1141,4,5
1970,852,4,3
1971,511,4,8
1972,1230,4,2
1973,1200,4,10
1974,708,4,10
1975,531,4,7
1976,298,4,5
1977,279,4,9
1978,360,4,7
1979,668,4,6
1980,178,4,4
1981,1238,4,8
1982,177,4,9
1983,230,4,6
1984,664,5,2
1985,1236,5,1
1986,274,5,1
1987,261,5,6
1988,210,5,2
1989,25,5,10
1990,561,5,6
1991,556,5,5
1992,103,5,8
1993,1189,5,1
1994,436,5,1
1995,1144,5,2
1996,1204,5,1
1997,323,5,7
1998,452,5,2
1999,1165,5,5
2000,963,5,4
2001,57,5,9
2002,650,5,8
2003,579,5,7
2004,1205,5,4
2005,534,5,3
2006,756,5,6
2007,1100,5,3
2008,460,5,9
2009,370,5,3
2010,267,5,5
2011,97,5,8
2012,949,5,6
2013,16,5,8
2014,1105,5,2
2015,1195,5,10
2016,395,5,8
2017,243,5,9
2018,511,5,4
2019,457,5,3
2020,652,5,6
2021,635,5,3
2022,560,5,6
2023,277,5,5
2024,488,5,5
2025,529,5,6
2026,429,5,4
2027,93,5,1
2028,1087,5,4
2029,244,5,4
2030,1177,5,8
2031,151,5,9
2032,205,5,3
2033,149,5,8
2034,587,5,10
2035,325,5,3
2036,627,5,10
2037,599,5,4
2038,1176,5,5
2039,643,5,6
2040,1219,5,9
2041,509,5,10
2042,700,5,3
2043,355,5,8
2044,257,5,3
2045,285,5,9
2046,662,5,4
2047,743,5,10
2048,174,5,4
2049,810,5,5
2050,307,5,6
2051,1244,5,2
2052,950,5,6
2053,1096,5,7
2054,104,5,6
2055,731,5,1
2056,293,5,2
2057,134,5,2
2058,314,5,9
2059,1200,5,3
2060,602,5,7
2061,203,5,9
2062,92,5,3
2063,964,5,1
2064,543,5,8
2065,161,5,9
2066,258,5,2
2067,206,5,8
2068,502,5,2
2069,605,5,8
2070,212,5,3
2071,564,5,9
2072,1221,5,3
2073,366,5,2
2074,540,5,3
2075,1111,5,9
2076,289,5,9
2077,1097,5,7
2078,64,5,6
2079,60,5,8
2080,668,5,5
2081,308,5,5
2082,524,5,9
2083,960,5,3
2084,153,5,6
2085,834,5,7
2086,1264,5,5
2087,594,5,6
2088,437,5,6
2089,485,5,2
2090,1094,5,3
2091,775,5,1
2092,111,5,4
2093,542,5,7
2094,1196,5,7
2095,1172,5,4
2096,709,5,8
2097,665,5,4
2098,187,5,3
2099,254,5,5
2100,72,5,8
2101,536,5,1
2102,808,5,5
2103,906,5,10
2104,14,5,3
2105,197,5,2
2106,500,5,4
2107,640,5,9
2108,119,5,10
2109,21,5,4
2110,313,5,7
2111,1233,5,7
2112,79,5,5
2113,42,5,10
2114,171,5,2
2115,32,5,8
2116,486,5,2
2117,1229,5,6
2118,1187,5,5
2119,156,5,8
2120,227,5,4
2121,83,5,2
2122,691,5,8
2123,494,5,1
2124,535,5,2
2125,39,5,5
2126,108,5,6
2127,489,5,4
2128,817,5,1
2129,279,5,9
2130,26,5,5
2131,917,5,6
2132,762,5,3
2133,1137,5,8
2134,242,5,9
2135,774,5,6
2136,248,5,8
2137,1132,5,3
2138,364,5,6
2139,265,5,10
2140,374,5,1
2141,1103,5,5
2142,166,5,8
2143,639,5,1
2144,451,5,8
2145,907,5,9
2146,1232,5,9
2147,836,5,4
2148,326,5,7
2149,240,5,3
2150,1108,5,2
2151,942,5,2
2152,435,5,3
2153,234,5,8
2154,320,5,3
2155,163,5,2
2156,659,5,8
2157,246,5,1
2158,740,5,10
2159,82,5,3
2160,288,5,5
2161,631,5,9
2162,519,5,8
2163,823,5,3
2164,600,5,2
2165,178,5,10
2166,45,5,6
2167,763,5,10
2168,20,5,1
2169,645,5,3
2170,577,5,4
2171,405,5,5
2172,591,5,8
2173,624,5,8
2174,1166,5,10
2175,598,5,7
2176,433,5,7
2177,1224,5,4
2178,613,5,1
2179,941,5,1
2180,679,5,6
2181,378,5,1
2182,856,5,7
2183,23,5,10
2184,695,5,1
2185,1257,5,2
2186,208,5,7
2187,414,5,10
2188,283,5,5
2189,423,5,6
2190,1227,5,10
2191,967,5,3
2192,589,5,3
2193,1142,5,6
2194,663,5,2
2195,658,5,1
2196,692,5,3
2197,554,5,8
2198,683,5,2
2199,956,5,7
2200,1174,5,2
2201,1186,5,5
2202,189,5,8
2203,232,5,8
2204,367,5,7
2205,1163,5,9
2206,46,5,6
2207,249,5,8
2208,1116,5,9
2209,873,5,2
2210,1245,5,4
2211,948,5,10
2212,211,5,7
2213,853,5,3
2214,1182,5,6
2215,1249,5,2
2216,310,5,5
2217,1214,5,10
2218,22,5,3
2219,473,5,10
2220,253,5,7
2221,404,5,3
2222,680,5,10
2223,316,5,6
2224,48,5,6
2225,811,5,9
2226,299,5,6
2227,472,5,5
2228,1109,5,2
2229,1146,5,4
2230,180,5,10
2231,40,5,10
2232,588,5,3
2233,109,5,6
2234,188,5,6
2235,538,5,9
2236,387,5,8
2237,385,5,8
2238,419,5,6
2239,493,5,9
2240,19,5,7
2241,428,5,2
2242,724,5,1
2243,400,5,1
2244,1093,5,9
2245,968,5,2
2246,673,5,10
2247,555,5,9
2248,661,5,5
2249,406,5,9
2250,182,5,2
2251,962,5,4
2252,106,5,9
2253,1117,5,1
2254,255,5,9
2255,553,5,4
2256,12,5,9
2257,375,5,6
2258,675,5,1
2259,351,5,7
2260,172,5,1
2261,332,5,10
2262,352,5,2
2263,844,5,10
2264,3,5,6
2265,533,5,4
2266,1248,5,3
2267,920,5,6
2268,615,5,9
2269,75,5,5
2270,216,5,2
2271,666,5,9
2272,1250,5,7
2273,270,5,10
2274,379,5,9
2275,269,5,5
2276,720,5,5
2277,1240,5,6
2278,221,5,10
2279,444,5,7
2280,797,5,4
2281,480,5,7
2282,714,5,4
2283,95,5,7
2284,372,5,8
2285,66,5,8
2286,660,5,9
2287,217,5,7
2288,328,5,5
2289,397,5,2
2290,699,5,10
2291,1118,5,9
2292,365,5,6
2293,196,5,4
2294,527,5,7
2295,934,5,8
2296,975,5,1
2297,1139,5,8
2298,1167,5,8
2299,1237,5,9
2300,88,5,1
2301,1153,5,4
2302,727,5,1
2303,391,5,1
2304,87,5,6
2305,812,5,6
2306,908,5,9
2307,1259,5,1
2308,1120,5,3
2309,1258,5,8
2310,1173,5,1
2311,157,5,10
2312,953,5,8
2313,1239,5,10
2314,681,5,2
2315,618,5,1
2316,1185,5,1
2317,105,5,7
2318,754,5,8
2319,245,5,5
2320,1241,5,8
2321,470,5,2
2322,247,5,1
2323,1206,5,6
2324,89,5,2
2325,1235,5,4
2326,383,5,1
2327,685,5,5
2328,690,5,8
2329,916,5,2
2330,59,5,1
2331,1123,5,8
2332,17,5,5
2333,918,5,2
2334,938,5,2
2335,638,5,9
2336,492,5,4
2337,687,5,3
2338,1160,5,3
2339,236,5,10
2340,1255,5,7
2341,416,5,2
2342,919,5,9
2343,1085,5,9
2344,271,5,1
2345,417,5,5
2346,179,5,9
2347,1161,5,7
2348,276,5,5
2349,689,5,6
2350,828,5,2
2351,202,5,5
2352,548,5,10
2353,1210,5,6
2354,884,5,1
2355,322,5,2
2356,829,5,3
2357,506,5,4
2358,369,5,1
2359,1168,5,8
2360,53,5,1
2361,464,5,3
2362,1136,5,10
2363,201,5,6
2364,117,5,9
2365,478,5,10
2366,403,5,5
2367,118,5,5
2368,755,5,6
2369,1155,5,9
2370,1098,5,4
2371,965,5,1
2372,338,5,7
2373,1271,5,6
2374,833,5,10
2375,768,5,7
2376,77,5,7
2377,263,5,4
2378,80,5,7
2379,516,5,1
2380,1125,5,9
2381,1159,5,4
2382,875,5,4
2383,522,5,4
2384,27,5,8
2385,734,5,7
2386,278,5,3
2387,191,5,8
2388,162,5,1
2389,38,5,5
2390,850,5,1
2391,531,5,1
2392,677,5,1
2393,905,5,7
2394,1218,5,6
2395,455,5,5
2396,656,5,4
2397,363,5,9
2398,1199,5,6
2399,94,5,10
2400,544,5,7
2401,81,5,7
2402,597,5,3
2403,200,5,8
2404,541,5,5
2405,911,5,6
2406,723,5,1
2407,4,5,4
2408,974,5,4
2409,753,5,3
2410,854,5,9
2411,1133,5,8
2412,546,5,5
2413,110,5,5
2414,595,5,8
2415,34,5,3
2416,228,5,7
2417,112,5,10
2418,495,5,5
2419,262,5,7
2420,1134,5,10
2421,607,5,9
2422,827,5,8
2423,625,5,10
2424,51,5,4
2425,532,5,10
2426,1247,5,4
2427,491,5,3
2428,1242,5,9
2429,769,5,4
2430,612,5,3
2431,54,5,3
2432,1086,5,3
2433,439,5,2
2434,424,5,10
2435,164,5,9
2436,193,5,8
2437,73,5,3
2438,1201,5,10
2439,572,5,4
2440,15,5,2
2441,296,5,5
2442,311,5,6
2443,496,5,9
2444,413,5,6
2445,550,5,1
2446,843,5,7
2447,58,5,7
2448,321,5,6
2449,1106,5,2
2450,610,5,8
2451,559,5,3
2452,431,5,1
2453,686,5,9
2454,432,5,5
2455,764,5,4
2456,10,5,5
2457,730,5,3
2458,294,5,3
2459,356,5,8
2460,382,5,7
2461,972,5,5
2462,250,5,1
2463,596,5,9
2464,609,5,8
2465,1129,5,7
2466,389,5,9
2467,1169,5,1
2468,957,5,10
2469,1149,5,3
2470,728,5,5
2471,678,5,9
2472,584,5,9
2473,84,5,6
2474,220,5,9
2475,1158,5,6
2476,1156,5,2
2477,616,5,9
2478,6,5,8
2479,970,5,8
2480,368,5,5
2481,611,5,2
2482,1131,5,4
2483,1154,5,4
2484,284,5,2
2485,466,5,7
2486,586,5,2
2487,1113,5,5
2488,41,5,2
2489,358,5,7
2490,1251,5,8
2491,927,5,2
2492,18,5,7
2493,1194,5,10
2494,158,5,4
2495,935,5,4
2496,238,5,2
2497,327,5,7
2498,215,5,3
2499,1198,5,6
2500,713,5,1
2501,185,5,7
2502,340,5,8
2503,1213,5,10
2504,726,5,9
2505,930,5,4
2506,408,5,4
2507,213,5,2
2508,1099,5,5
2509,229,5,6
2510,275,5,4
2511,392,5,1
2512,940,5,9
2513,1197,5,8
2514,1145,5,7
2515,305,5,6
2516,1193,5,10
2517,880,5,9
2518,1212,5,5
2519,744,5,7
2520,1256,5,6
2521,1088,5,8
2522,590,5,1
2523,318,5,5
2524,971,5,2
2525,831,5,8
2526,1178,5,3
2527,671,5,9
2528,29,5,5
2529,396,5,7
2530,649,5,5
2531,1147,5,3
2532,757,5,6
2533,481,5,7
2534,237,5,1
2535,99,5,3
2536,1162,5,1
2537,1203,5,4
2538,235,5,2
2539,651,5,4
2540,448,5,8
2541,722,5,5
2542,194,5,4
2543,580,5,1
2544,100,5,10
2545,415,5,9
2546,360,5,10
2547,465,5,1
2548,929,5,5
2549,1138,5,6
2550,1223,5,8
2551,521,5,9
2552,583,5,7
2553,517,5,2
2554,669,5,9
2555,96,5,7
2556,1183,5,3
2557,706,5,1
2558,440,5,3
2559,71,5,6
2560,973,5,5
2561,630,5,6
2562,469,5,7
2563,168,5,10
2564,507,5,3
2565,721,5,1
2566,1080,5,6
2567,1170,5,3
2568,295,5,7
2569,576,5,3
2570,909,5,7
2571,876,5,3
2572,44,5,1
2573,1270,5,10
2574,50,5,8
2575,186,5,6
2576,1208,5,7
2577,642,5,5
2578,315,5,3
2579,490,5,2
2580,487,5,1
2581,765,5,5
2582,694,5,7
2583,954,5,6
2584,300,5,3
2585,552,5,9
2586,849,5,8
2587,67,5,6
2588,410,5,1
2589,508,5,6
2590,637,5,9
2591,581,5,8
2592,2,5,3
2593,939,5,10
2594,1252,5,7
2595,1265,5,5
2596,1175,5,9
2597,498,5,10
2598,626,5,10
2599,819,5,7
2600,1190,5,10
2601,1110,5,4
2602,393,5,9
2603,1217,5,10
2604,520,5,4
2605,796,5,9
2606,966,5,9
2607,759,5,6
2608,442,5,2
2609,1089,5,4
2610,337,5,9
2611,411,5,9
2612,824,5,8
2613,910,5,5
2614,1243,5,5
2615,175,5,7
2616,347,5,3
2617,291,5,2
2618,136,5,3
2619,438,5,2
2620,539,5,4
2621,341,5,8
2622,154,5,7
2623,477,5,7
2624,847,5,4
2625,483,5,10
2626,1130,5,4
2627,150,5,1
2628,585,5,9
2629,346,5,7
2630,858,5,5
2631,91,5,8
2632,312,5,6
2633,85,5,4
2634,818,5,10
2635,562,5,9
2636,1122,5,3
2637,1230,5,2
2638,1253,5,1
2639,977,5,4
2640,264,5,6
2641,684,5,9
2642,952,5,1
2643,306,5,9
2644,1095,5,9
2645,302,5,10
2646,719,5,9
2647,28,5,7
2648,822,5,1
2649,1150,5,6
2650,725,5,5
2651,1140,5,9
2652,501,5,3
2653,68,5,6
2654,268,5,7
2655,1192,5,5
2656,152,5,8
2657,578,5,5
2658,883,5,10
2659,260,5,8
2660,1207,5,3
2661,1114,5,1
2662,708,5,7
2663,513,5,6
2664,928,5,5
2665,915,5,2
2666,826,5,6
2667,1202,5,7
2668,816,5,4
2669,620,5,5
2670,1238,5,8
2671,354,5,5
2672,454,5,4
2673,223,5,10
2674,832,5,6
2675,1141,5,5
2676,1231,5,1
2677,384,5,9
2678,582,5,7
2679,674,5,6
2680,1222,5,10
2681,479,5,9
2682,1263,5,4
2683,1181,5,4
2684,458,5,8
2685,63,5,4
2686,814,5,3
2687,1127,5,4
2688,362,5,10
2689,190,5,6
2690,672,5,4
2691,634,5,10
2692,1135,5,8
2693,333,5,5
2694,319,5,8
2695,795,5,1
2696,732,5,8
2697,857,5,1
2698,409,5,8
2699,515,5,8
2700,447,5,6
2701,401,5,6
2702,614,5,3
2703,344,5,2
2704,339,5,6
2705,1091,5,1
2706,381,5,3
2707,421,5,7
2708,1246,5,5
2709,176,5,7
2710,445,5,3
2711,70,5,1
2712,1215,5,10
2713,752,5,9
2714,303,5,3
2715,8,5,10
2716,282,5,8
2717,402,5,5
2718,425,5,5
2719,55,5,6
2720,670,5,7
2721,655,5,4
2722,209,5,8
2723,192,5,7
2724,761,5,2
2725,503,5,10
2726,334,5,6
2727,218,5,6
2728,5,5,8
2729,239,5,1
2730,24,5,2
2731,946,5,8
2732,932,5,1
2733,453,5,8
2734,497,5,9
2735,647,5,7
2736,904,5,6
2737,1267,5,2
2738,222,5,2
2739,575,5,8
2740,177,5,10
2741,697,5,6
2742,207,5,8
2743,348,5,7
2744,653,5,1
2745,815,5,6
2746,11,5,9
2747,1151,5,9
2748,821,5,8
2749,342,5,10
2750,841,5,4
2751,298,5,8
2752,198,5,5
2753,461,5,10
2754,704,5,2
2755,951,5,4
2756,324,5,8
2757,231,5,1
2758,961,5,7
2759,514,5,9
2760,329,5,3
2761,219,5,4
2762,226,5,1
2763,959,5,3
2764,399,5,9
2765,735,5,5
2766,879,5,3
2767,760,5,4
2768,116,5,5
2769,852,5,2
2770,62,5,10
2771,170,5,6
2772,505,5,4
2773,474,5,9
2774,872,5,3
2775,309,5,6
2776,1171,5,2
2777,573,5,4
2778,1115,5,3
2779,1077,5,5
2780,359,5,6
2781,931,5,4
2782,882,5,5
2783,390,5,9
2784,350,5,3
2785,718,5,5
2786,462,5,9
2787,398,5,1
2788,349,5,4
2789,1266,5,3
2790,1090,5,2
2791,61,5,6
2792,251,5,7
2793,1092,5,7
2794,304,5,2
2795,1216,5,5
2796,547,5,8
2797,1084,5,5
2798,13,5,7
2799,1260,5,7
2800,510,5,3
2801,468,5,9
2802,1128,5,6
2803,1107,5,2
2804,912,5,8
2805,1121,5,10
2806,1278,5,10
2807,733,5,2
2808,1188,5,1
2809,937,5,5
2810,528,5,7
2811,86,5,9
2812,107,5,4
2813,167,5,6
2814,317,5,5
2815,693,5,3
2816,914,5,8
2817,741,5,5
2818,420,5,4
2819,632,5,7
2820,845,5,7
2821,449,5,10
2822,214,5,6
2823,373,5,6
2824,1262,5,9
2825,418,5,1
2826,1225,5,4
2827,49,5,1
2828,563,5,5
2829,233,5,3
2830,78,5,4
2831,851,5,6
2832,33,5,8
2833,945,5,4
2834,1180,5,5
2835,482,5,6
2836,181,5,2
2837,807,5,4
2838,159,5,5
2839,353,5,6
2840,31,5,4
2841,388,5,6
2842,809,5,7
2843,518,5,2
2844,256,5,5
2845,7,5,5
2846,430,5,5
2847,225,5,3
2848,380,5,5
2849,160,5,6
2850,272,5,9
2851,184,5,4
2852,593,5,6
2853,98,5,5
2854,345,5,6
2855,592,5,9
2856,422,5,4
2857,499,5,2
2858,629,5,7
2859,1126,5,8
2860,881,5,7
2861,292,5,5
2862,712,5,10
2863,705,5,7
2864,619,5,5
2865,1152,5,3
2866,281,5,10
2867,443,5,5
2868,1164,5,7
2869,758,5,1
2870,551,5,3
2871,1254,5,9
2872,165,5,1
2873,526,5,9
2874,936,5,4
2875,657,5,2
2876,820,5,4
2877,676,6,9
2878,480,6,7
2879,499,6,3
2880,466,6,10
2881,603,6,7
2882,1172,6,5
2883,1259,6,1
2884,759,6,7
2885,694,6,2
2886,97,6,5
2887,637,6,8
2888,542,6,10
2889,1118,6,5
2890,81,6,3
2891,236,6,7
2892,974,6,9
2893,905,6,4
2894,967,6,3
2895,614,6,3
2896,649,6,8
2897,412,6,4
2898,109,6,7
2899,1198,6,3
2900,697,6,7
2901,1105,6,5
2902,69,6,3
2903,640,6,8
2904,827,6,1
2905,963,6,4
2906,76,6,4
2907,37,6,1
2908,600,6,9
2909,153,6,3
2910,629,6,2
2911,74,6,4
2912,638,6,5
2913,817,6,8
2914,601,6,3
2915,715,6,4
2916,660,6,7
2917,235,6,10
2918,732,6,8
2919,485,6,1
2920,977,6,4
2921,740,6,8
2922,404,6,6
2923,942,6,7
2924,1201,6,10
2925,311,6,5
2926,366,6,7
2927,497,6,5
2928,244,6,7
2929,690,6,6
2930,531,6,6
2931,266,6,10
2932,1092,6,2
2933,167,6,4
2934,1173,6,4
2935,655,6,9
2936,360,6,7
2937,229,6,3
2938,760,6,7
2939,494,6,2
2940,548,6,2
2941,313,6,1
2942,288,6,6
2943,1251,6,6
2944,742,6,4
2945,27,6,6
2946,972,6,9
2947,1,6,6
2948,249,6,7
2949,43,6,1
2950,1130,6,5
2951,345,6,4
2952,344,6,6
2953,1175,6,8
2954,772,6,1
2955,1270,6,4
2956,218,6,3
2957,151,6,2
2958,653,6,5
2959,5,6,6
2960,1143,6,9
2961,1141,6,4
2962,1225,6,9
2963,394,6,8
2964,752,6,2
2965,108,6,3
2966,1232,6,3
2967,1093,6,3
2968,481,6,9
2969,1146,6,1
2970,1204,6,4
2971,496,6,8
2972,705,6,5
2973,279,6,5
2974,370,6,2
2975,321,6,7
2976,331,6,2
2977,1223,6,1
2978,38,6,10
2979,1258,6,7
2980,347,6,3
2981,1228,6,7
2982,1085,6,7
2983,134,6,8
2984,615,6,2
2985,935,6,8
2986,1181,6,9
2987,518,6,2
2988,964,6,4
2989,920,6,10
2990,795,6,10
2991,538,6,9
2992,664,6,6
2993,1129,6,3
2994,180,6,2
2995,446,6,2
2996,110,6,9
2997,512,6,10
2998,471,6,1
2999,858,6,8
3000,280,6,8
3001,737,6,9
3002,255,6,3
3003,1200,6,1
3004,515,6,7
3005,52,6,4
3006,448,6,5
3007,577,6,2
3008,289,6,8
3009,265,6,1
3010,178,6,4
3011,385,6,6
3012,674,6,3
3013,458,6,4
3014,187,6,4
3015,525,6,8
3016,642,6,10
3017,1208,6,3
3018,616,6,5
3019,1243,6,9
3020,478,6,10
3021,354,6,5
3022,945,6,10
3023,103,6,7
3024,849,6,4
3025,654,6,10
3026,369,6,5
3027,319,6,1
3028,1190,6,4
3029,233,6,3
3030,35,6,9
3031,495,6,7
3032,559,6,8
3033,624,6,3
3034,111,6,5
3035,453,6,3
3036,976,6,4
3037,588,6,6
3038,646,6,6
3039,634,6,9
3040,823,6,7
3041,104,6,5
3042,693,6,9
3043,1187,6,6
3044,477,6,8
3045,442,6,7
3046,1264,6,6
3047,576,6,8
3048,584,6,1
3049,668,6,9
3050,328,6,4
3051,94,6,4
3052,181,6,7
3053,409,6,7
3054,608,6,8
3055,927,6,7
3056,604,6,1
3057,355,6,6
3058,150,6,4
3059,1091,6,10
3060,1126,6,6
3061,290,6,7
3062,1195,6,7
3063,225,6,1
3064,1219,6,4
3065,1192,6,5
3066,909,6,4
3067,916,6,2
3068,1145,6,3
3069,443,6,7
3070,440,6,8
3071,514,6,6
3072,965,6,2
3073,1165,6,9
3074,469,6,3
3075,326,6,10
3076,1149,6,6
3077,1213,6,9
3078,670,6,10
3079,1098,6,6
3080,884,6,8
3081,519,6,7
3082,1125,6,10
3083,828,6,10
3084,217,6,3
3085,66,6,10
3086,852,6,7
3087,46,6,7
3088,177,6,2
3089,1278,6,7
3090,194,6,5
3091,591,6,5
3092,1124,6,6
3093,661,6,1
3094,460,6,10
3095,268,6,4
3096,253,6,2
3097,959,6,2
3098,307,6,7
3099,374,6,7
3100,71,6,2
3101,813,6,9
3102,1107,6,3
3103,1267,6,2
3104,535,6,5
3105,489,6,3
3106,59,6,4
3107,675,6,6
3108,523,6,6
3109,402,6,7
3110,454,6,5
3111,686,6,10
3112,1229,6,3
3113,329,6,8
3114,20,6,5
3115,389,6,5
3116,1203,6,5
3117,284,6,5
3118,77,6,6
3119,1196,6,6
3120,433,6,6
3121,199,6,9
3122,598,6,5
3123,170,6,6
3124,72,6,6
3125,807,6,10
3126,100,6,5
3127,424,6,9
3128,1151,6,8
3129,1217,6,3
3130,75,6,5
3131,185,6,5
3132,166,6,8
3133,1263,6,4
3134,683,6,3
3135,682,6,1
3136,625,6,6
3137,727,6,10
3138,206,6,1
3139,510,6,10
3140,162,6,1
3141,673,6,4
3142,257,6,5
3143,534,6,6
3144,1159,6,7
3145,659,6,3
3146,191,6,1
3147,31,6,9
3148,386,6,10
3149,12,6,3
